app_label,model,field_name,field_type,related_model,null,blank
accounting,Supplier,governorate,CharField,,True,True
accounting,Customer,invoices,ForeignKey,accounting.Invoice,True,
accounting,Customer,account,OneToOneField,accounting.Account,True,
accounting,Customer,sales_invoices,ForeignKey,accounting.SalesInvoice,True,
accounting,Customer,id,BigAutoField,,False,True
accounting,Customer,name,CharField,,False,False
accounting,Customer,phone,CharField,,True,True
accounting,Customer,email,CharField,,True,True
accounting,Customer,address,TextField,,True,True
accounting,Customer,governorate,CharField,,True,True
accounting,PaymentMethod,posorder,ForeignKey,pos.POSOrder,True,
accounting,PaymentMethod,shipment,ForeignKey,shipping.Shipment,True,
accounting,PaymentMethod,id,BigAutoField,,False,True
accounting,PaymentMethod,name,CharField,,False,False
accounting,PaymentMethod,is_active,BooleanField,,False,False
accounting,PaymentMethod,notes,TextField,,True,True
accounting,PaymentOrder,id,BigAutoField,,False,True
accounting,PaymentOrder,supplier,ForeignKey,accounting.Supplier,False,False
accounting,PaymentOrder,amount,DecimalField,,False,False
accounting,PaymentOrder,payment_method,CharField,,False,False
accounting,PaymentOrder,payment_date,DateField,,False,False
accounting,PaymentOrder,reference,CharField,,True,True
accounting,PaymentOrder,note,TextField,,True,True
accounting,PaymentOrder,created_by,ForeignKey,auth.User,True,False
accounting,Asset,id,BigAutoField,,False,True
accounting,Asset,name,CharField,,False,False
accounting,Asset,asset_type,CharField,,False,False
accounting,Asset,purchase_date,DateField,,False,False
accounting,Asset,value,DecimalField,,False,False
accounting,Asset,depreciation_rate,DecimalField,,False,False
accounting,Asset,is_active,BooleanField,,False,False
accounting,Asset,notes,TextField,,True,True
accounting,Expense,id,BigAutoField,,False,True
accounting,Expense,description,CharField,,False,False
accounting,Expense,category,CharField,,False,False
accounting,Expense,amount,DecimalField,,False,False
accounting,Expense,date,DateField,,False,False
accounting,Expense,created_at,DateTimeField,,False,True
accounting,Invoice,payments,ForeignKey,accounting.Payment,True,
accounting,Invoice,journal_entries,ForeignKey,accounting.JournalEntry,True,
accounting,Invoice,id,BigAutoField,,False,True
accounting,Invoice,number,CharField,,False,False
accounting,Invoice,customer,ForeignKey,accounting.Customer,False,False
accounting,Invoice,date_issued,DateField,,False,False
accounting,Invoice,due_date,DateField,,False,False
accounting,Invoice,payment_method,CharField,,False,False
accounting,Invoice,sale_type,CharField,,False,False
accounting,Invoice,currency,CharField,,False,False
accounting,Invoice,total_amount,DecimalField,,False,False
accounting,Invoice,status,CharField,,False,False
accounting,Invoice,notes,TextField,,True,True
accounting,Invoice,created_at,DateTimeField,,False,True
accounting,Payment,id,BigAutoField,,False,True
accounting,Payment,invoice,ForeignKey,accounting.Invoice,False,False
accounting,Payment,amount,DecimalField,,False,False
accounting,Payment,payment_date,DateField,,False,False
accounting,Payment,notes,TextField,,True,True
accounting,Account,purchaseinvoice,ForeignKey,purchases.PurchaseInvoice,True,
accounting,Account,journalitem,ForeignKey,accounting.JournalItem,True,
accounting,Account,id,BigAutoField,,False,True
accounting,Account,name,CharField,,False,False
accounting,Account,code,CharField,,False,False
accounting,Account,type,CharField,,False,False
accounting,Account,supplier,OneToOneField,accounting.Supplier,True,True
accounting,Account,customer,OneToOneField,accounting.Customer,True,True
accounting,JournalEntry,items,ForeignKey,accounting.JournalItem,True,
accounting,JournalEntry,id,BigAutoField,,False,True
accounting,JournalEntry,date,DateField,,False,False
accounting,JournalEntry,description,CharField,,False,False
accounting,JournalEntry,amount,DecimalField,,False,False
accounting,JournalEntry,entry_type,CharField,,False,False
accounting,JournalEntry,debit,DecimalField,,False,False
accounting,JournalEntry,credit,DecimalField,,False,False
accounting,JournalEntry,invoice,ForeignKey,accounting.Invoice,True,True
accounting,JournalEntry,created_by,ForeignKey,employees.Employee,True,True
accounting,JournalItem,id,BigAutoField,,False,True
accounting,JournalItem,entry,ForeignKey,accounting.JournalEntry,False,False
accounting,JournalItem,account,ForeignKey,accounting.Account,False,False
accounting,JournalItem,debit,DecimalField,,False,False
accounting,JournalItem,credit,DecimalField,,False,False
accounting,AccountingSuggestionLog,id,BigAutoField,,False,True
accounting,AccountingSuggestionLog,timestamp,DateTimeField,,False,True
accounting,AccountingSuggestionLog,suggested_by_ai,BooleanField,,False,False
accounting,AccountingSuggestionLog,suggestion_type,CharField,,False,False
accounting,AccountingSuggestionLog,description,TextField,,False,False
accounting,AccountingSuggestionLog,risk_level,CharField,,False,False
accounting,AccountingSuggestionLog,resolved,BooleanField,,False,False
accounting,BillOfMaterial,manufacturing_orders,ForeignKey,accounting.ManufacturingOrder,True,
accounting,BillOfMaterial,id,BigAutoField,,False,True
accounting,BillOfMaterial,name,CharField,,False,False
accounting,BillOfMaterial,product_name,CharField,,False,False
accounting,BillOfMaterial,components_json,TextField,,True,True
accounting,BillOfMaterial,total_cost,DecimalField,,False,False
accounting,ManufacturingOrder,id,BigAutoField,,False,True
accounting,ManufacturingOrder,order_number,CharField,,False,False
accounting,ManufacturingOrder,bom,ForeignKey,accounting.BillOfMaterial,False,False
accounting,ManufacturingOrder,quantity,PositiveIntegerField,,False,False
accounting,ManufacturingOrder,status,CharField,,False,False
accounting,ManufacturingOrder,start_date,DateField,,False,False
accounting,ManufacturingOrder,end_date,DateField,,True,True
accounting,ManufacturingOrder,actual_cost,DecimalField,,True,True
accounting,ManufacturingOrder,notes,TextField,,True,True
accounting,SupplierInvoice,id,BigAutoField,,False,True
accounting,SupplierInvoice,number,CharField,,False,False
accounting,SupplierInvoice,supplier,ForeignKey,accounting.Supplier,False,False
accounting,SupplierInvoice,date_issued,DateField,,False,False
accounting,SupplierInvoice,due_date,DateField,,False,False
accounting,SupplierInvoice,payment_method,CharField,,False,False
accounting,SupplierInvoice,currency,CharField,,False,False
accounting,SupplierInvoice,total_amount,DecimalField,,False,False
accounting,SupplierInvoice,status,CharField,,False,False
accounting,SupplierInvoice,notes,TextField,,True,True
accounting,SupplierInvoice,created_at,DateTimeField,,False,True
accounting,SalesInvoice,items,ForeignKey,accounting.InvoiceItem,True,
accounting,SalesInvoice,id,BigAutoField,,False,True
accounting,SalesInvoice,number,CharField,,False,False
accounting,SalesInvoice,customer,ForeignKey,accounting.Customer,False,False
accounting,SalesInvoice,date_issued,DateField,,False,False
accounting,SalesInvoice,due_date,DateField,,False,False
accounting,SalesInvoice,total_amount,DecimalField,,False,False
accounting,SalesInvoice,status,CharField,,False,False
accounting,SalesInvoice,notes,TextField,,True,True
accounting,SalesInvoice,created_by,ForeignKey,employees.Employee,True,True
accounting,SalesInvoice,created_at,DateTimeField,,False,True
accounting,PurchaseInvoice,items,ForeignKey,accounting.InvoiceItem,True,
accounting,PurchaseInvoice,id,BigAutoField,,False,True
accounting,PurchaseInvoice,number,CharField,,False,False
accounting,PurchaseInvoice,supplier,ForeignKey,accounting.Supplier,False,False
accounting,PurchaseInvoice,date_issued,DateField,,False,False
accounting,PurchaseInvoice,due_date,DateField,,False,False
accounting,PurchaseInvoice,total_amount,DecimalField,,False,False
accounting,PurchaseInvoice,status,CharField,,False,False
accounting,PurchaseInvoice,notes,TextField,,True,True
accounting,PurchaseInvoice,created_by,ForeignKey,employees.Employee,True,True
accounting,PurchaseInvoice,created_at,DateTimeField,,False,True
accounting,InvoiceItem,id,BigAutoField,,False,True
accounting,InvoiceItem,sales_invoice,ForeignKey,accounting.SalesInvoice,True,True
accounting,InvoiceItem,purchase_invoice,ForeignKey,accounting.PurchaseInvoice,True,True
accounting,InvoiceItem,product_name,CharField,,False,False
accounting,InvoiceItem,quantity,PositiveIntegerField,,False,False
accounting,InvoiceItem,unit_price,DecimalField,,False,False
accounting,InvoiceItem,notes,TextField,,True,True
accounting,CashTransaction,id,BigAutoField,,False,True
accounting,CashTransaction,amount,DecimalField,,False,False
accounting,CashTransaction,date,DateField,,False,False
accounting,CashTransaction,description,TextField,,True,True
accounting,CashTransaction,created_at,DateTimeField,,False,True
ai_decision,AIDecisionAlert,id,BigAutoField,,False,True
ai_decision,AIDecisionAlert,title,CharField,,False,False
ai_decision,AIDecisionAlert,description,TextField,,True,True
ai_decision,AIDecisionAlert,created_at,DateTimeField,,False,True
ai_decision,AIDecisionAlert,is_resolved,BooleanField,,False,False
ai_decision,DecisionAnalysis,id,BigAutoField,,False,True
ai_decision,DecisionAnalysis,employee,ForeignKey,employees.Employee,False,False
ai_decision,DecisionAnalysis,decision_type,CharField,,False,False
ai_decision,DecisionAnalysis,production_score,FloatField,,False,False
ai_decision,DecisionAnalysis,behavior_score,FloatField,,False,False
ai_decision,DecisionAnalysis,financial_impact,FloatField,,False,False
ai_decision,DecisionAnalysis,final_suggestion,CharField,,False,False
ai_decision,DecisionAnalysis,created_at,DateTimeField,,False,True
ai_decision,AIDecisionLog,id,BigAutoField,,False,True
ai_decision,AIDecisionLog,user,ForeignKey,auth.User,True,False
ai_decision,AIDecisionLog,event_type,CharField,,False,False
ai_decision,AIDecisionLog,description,TextField,,False,False
ai_decision,AIDecisionLog,risk_level,CharField,,False,False
ai_decision,AIDecisionLog,created_at,DateTimeField,,False,True
whatsapp_bot,WhatsAppOrder,id,BigAutoField,,False,True
whatsapp_bot,WhatsAppOrder,customer_phone,CharField,,False,False
whatsapp_bot,WhatsAppOrder,message,TextField,,False,False
whatsapp_bot,WhatsAppOrder,reply,TextField,,True,True
whatsapp_bot,WhatsAppOrder,status,CharField,,False,False
whatsapp_bot,WhatsAppOrder,created_at,DateTimeField,,False,True
campaigns,Campaign,targets,ForeignKey,campaigns.CampaignTarget,True,
campaigns,Campaign,id,BigAutoField,,False,True
campaigns,Campaign,name,CharField,,False,False
campaigns,Campaign,content,TextField,,False,False
campaigns,Campaign,channel,CharField,,False,False
campaigns,Campaign,scheduled_date,DateTimeField,,False,False
campaigns,Campaign,created_by,ForeignKey,employees.Employee,True,False
campaigns,Campaign,is_sent,BooleanField,,False,False
campaigns,CampaignTarget,id,BigAutoField,,False,True
campaigns,CampaignTarget,campaign,ForeignKey,campaigns.Campaign,False,False
campaigns,CampaignTarget,client,ForeignKey,clients.Client,False,False
campaigns,CampaignTarget,is_delivered,BooleanField,,False,False
campaigns,CampaignTarget,response,TextField,,True,True
client_portal,ClientAccess,id,BigAutoField,,False,True
client_portal,ClientAccess,user,OneToOneField,auth.User,False,False
client_portal,ClientAccess,client,ForeignKey,clients.Client,False,False
client_portal,ClientAccess,created_at,DateTimeField,,False,True
client_portal,SupportTicket,responses,ForeignKey,client_portal.SupportResponse,True,
client_portal,SupportTicket,id,BigAutoField,,False,True
client_portal,SupportTicket,title,CharField,,False,False
client_portal,SupportTicket,description,TextField,,False,False
client_portal,SupportTicket,client,ForeignKey,clients.Client,False,False
client_portal,SupportTicket,invoice,ForeignKey,sales.SaleInvoice,True,True
client_portal,SupportTicket,priority,CharField,,False,False
client_portal,SupportTicket,status,CharField,,False,False
client_portal,SupportTicket,assigned_to,ForeignKey,employees.Employee,True,True
client_portal,SupportTicket,created_at,DateTimeField,,False,True
client_portal,SupportResponse,id,BigAutoField,,False,True
client_portal,SupportResponse,ticket,ForeignKey,client_portal.SupportTicket,False,False
client_portal,SupportResponse,responder,ForeignKey,employees.Employee,True,False
client_portal,SupportResponse,message,TextField,,False,False
client_portal,SupportResponse,created_at,DateTimeField,,False,True
contracts,Contract,id,BigAutoField,,False,True
contracts,Contract,title,CharField,,False,False
contracts,Contract,contract_type,CharField,,False,False
contracts,Contract,related_client,ForeignKey,clients.Client,True,True
contracts,Contract,related_supplier,ForeignKey,suppliers.Supplier,True,True
contracts,Contract,related_employee,ForeignKey,employees.Employee,True,True
contracts,Contract,start_date,DateField,,False,False
contracts,Contract,end_date,DateField,,False,False
contracts,Contract,value,DecimalField,,False,False
contracts,Contract,notes,TextField,,False,True
contracts,Contract,attachment,FileField,,True,True
crm,Lead,interactions,ForeignKey,crm.Interaction,True,
crm,Lead,opportunity,ForeignKey,crm.Opportunity,True,
crm,Lead,id,BigAutoField,,False,True
crm,Lead,name,CharField,,False,False
crm,Lead,phone,CharField,,True,True
crm,Lead,email,CharField,,True,True
crm,Lead,source,CharField,,True,True
crm,Lead,status,CharField,,False,False
crm,Lead,created_at,DateTimeField,,False,True
crm,Lead,assigned_to,ForeignKey,employees.Employee,True,True
crm,Interaction,id,BigAutoField,,False,True
crm,Interaction,lead,ForeignKey,crm.Lead,False,False
crm,Interaction,date,DateTimeField,,False,True
crm,Interaction,note,TextField,,False,False
crm,Interaction,by,ForeignKey,employees.Employee,True,False
crm,Opportunity,id,BigAutoField,,False,True
crm,Opportunity,lead,ForeignKey,crm.Lead,False,False
crm,Opportunity,value,DecimalField,,False,False
crm,Opportunity,expected_close_date,DateField,,False,False
crm,Opportunity,is_won,BooleanField,,False,False
legal,LegalCase,id,BigAutoField,,False,True
legal,LegalCase,title,CharField,,False,False
legal,LegalCase,status,CharField,,False,False
legal,LegalCase,related_client,ForeignKey,clients.Client,True,True
legal,LegalCase,related_supplier,ForeignKey,suppliers.Supplier,True,True
legal,LegalCase,related_employee,ForeignKey,employees.Employee,True,True
legal,LegalCase,court_name,CharField,,True,True
legal,LegalCase,session_date,DateField,,True,True
legal,LegalCase,notes,TextField,,False,True
legal,LegalCase,lawyer,ForeignKey,employees.Employee,True,True
legal,LegalCase,attachment,FileField,,True,True
legal,LegalCase,created_at,DateTimeField,,False,True
notifications,Notification,id,BigAutoField,,False,True
notifications,Notification,user,ForeignKey,auth.User,False,False
notifications,Notification,title,CharField,,False,False
notifications,Notification,message,TextField,,False,False
notifications,Notification,notification_type,CharField,,False,False
notifications,Notification,link,CharField,,True,True
notifications,Notification,metadata,TextField,,True,True
notifications,Notification,created_at,DateTimeField,,False,False
notifications,Notification,read_at,DateTimeField,,True,True
notifications,Notification,is_active,BooleanField,,False,False
offline_sync,OfflineSyncLog,id,BigAutoField,,False,True
offline_sync,OfflineSyncLog,user,ForeignKey,auth.User,False,False
offline_sync,OfflineSyncLog,synced_at,DateTimeField,,False,False
offline_sync,OfflineSyncLog,data_summary,TextField,,True,True
pos,POSSession,posorder,ForeignKey,pos.POSOrder,True,
pos,POSSession,id,BigAutoField,,False,True
pos,POSSession,name,CharField,,False,False
pos,POSSession,cashier,ForeignKey,employees.Employee,False,False
pos,POSSession,start_time,DateTimeField,,False,True
pos,POSSession,end_time,DateTimeField,,True,True
pos,POSSession,is_closed,BooleanField,,False,False
pos,POSOrder,items,ForeignKey,pos.POSOrderItem,True,
pos,POSOrder,id,BigAutoField,,False,True
pos,POSOrder,session,ForeignKey,pos.POSSession,False,False
pos,POSOrder,client,ForeignKey,clients.Client,True,True
pos,POSOrder,timestamp,DateTimeField,,False,True
pos,POSOrder,total,DecimalField,,False,False
pos,POSOrder,paid,DecimalField,,False,False
pos,POSOrder,payment_method,ForeignKey,accounting.PaymentMethod,True,True
pos,POSOrder,is_refunded,BooleanField,,False,False
pos,POSOrderItem,id,BigAutoField,,False,True
pos,POSOrderItem,order,ForeignKey,pos.POSOrder,False,False
pos,POSOrderItem,product,ForeignKey,products.Product,False,False
pos,POSOrderItem,quantity,PositiveIntegerField,,False,False
pos,POSOrderItem,unit_price,DecimalField,,False,False
projects,Project,tasks,ForeignKey,projects.Task,True,
projects,Project,id,BigAutoField,,False,True
projects,Project,name,CharField,,False,False
projects,Project,description,TextField,,False,True
projects,Project,start_date,DateField,,False,False
projects,Project,end_date,DateField,,False,False
projects,Project,status,CharField,,False,False
projects,Project,manager,ForeignKey,employees.Employee,True,False
projects,Task,id,BigAutoField,,False,True
projects,Task,project,ForeignKey,projects.Project,False,False
projects,Task,title,CharField,,False,False
projects,Task,description,TextField,,False,True
projects,Task,assigned_to,ForeignKey,employees.Employee,True,False
projects,Task,due_date,DateField,,False,False
projects,Task,status,CharField,,False,False
risk_management,Risk,id,BigAutoField,,False,True
risk_management,Risk,title,CharField,,False,False
risk_management,Risk,description,TextField,,False,False
risk_management,Risk,risk_type,CharField,,False,False
risk_management,Risk,severity,CharField,,False,False
risk_management,Risk,probability,IntegerField,,False,False
risk_management,Risk,mitigation_plan,TextField,,False,True
risk_management,Risk,reported_by,ForeignKey,auth.User,True,False
risk_management,Risk,reported_at,DateTimeField,,False,True
risk_management,Risk,is_resolved,BooleanField,,False,False
shipping,ShippingCompany,shipment,ForeignKey,shipping.Shipment,True,
shipping,ShippingCompany,id,BigAutoField,,False,True
shipping,ShippingCompany,name,CharField,,False,False
shipping,ShippingCompany,contact_info,TextField,,True,True
shipping,Shipment,id,BigAutoField,,False,True
shipping,Shipment,invoice,ForeignKey,sales.SaleInvoice,False,False
shipping,Shipment,client,ForeignKey,clients.Client,False,False
shipping,Shipment,company,ForeignKey,shipping.ShippingCompany,True,False
shipping,Shipment,tracking_number,CharField,,False,False
shipping,Shipment,status,CharField,,False,False
shipping,Shipment,shipping_date,DateTimeField,,False,True
shipping,Shipment,delivery_date,DateTimeField,,True,True
shipping,Shipment,cost,DecimalField,,False,False
shipping,Shipment,payment_method,ForeignKey,accounting.PaymentMethod,True,True
suppliers,Supplier,contract,ForeignKey,contracts.Contract,True,
suppliers,Supplier,legalcase,ForeignKey,legal.LegalCase,True,
suppliers,Supplier,rfqresponse,ForeignKey,rfq.RFQResponse,True,
suppliers,Supplier,id,BigAutoField,,False,True
suppliers,Supplier,name,CharField,,False,False
suppliers,Supplier,phone,CharField,,True,True
suppliers,Supplier,email,CharField,,True,True
suppliers,Supplier,address,TextField,,True,True
suppliers,Supplier,governorate,CharField,,True,True
suppliers,Supplier,supplier_type,CharField,,True,True
suppliers,Supplier,status,CharField,,False,False
suppliers,Supplier,created_by,ForeignKey,employees.Employee,True,False
suppliers,Supplier,created_at,DateTimeField,,False,True
support,SupportTicket,responses,ForeignKey,support.SupportResponse,True,
support,SupportTicket,id,BigAutoField,,False,True
support,SupportTicket,title,CharField,,False,False
support,SupportTicket,description,TextField,,False,False
support,SupportTicket,client,ForeignKey,clients.Client,False,False
support,SupportTicket,invoice,ForeignKey,sales.SaleInvoice,True,True
support,SupportTicket,priority,CharField,,False,False
support,SupportTicket,status,CharField,,False,False
support,SupportTicket,assigned_to,ForeignKey,employees.Employee,True,True
support,SupportTicket,created_at,DateTimeField,,False,True
support,SupportResponse,id,BigAutoField,,False,True
support,SupportResponse,ticket,ForeignKey,support.SupportTicket,False,False
support,SupportResponse,responder,ForeignKey,employees.Employee,True,False
support,SupportResponse,message,TextField,,False,False
support,SupportResponse,created_at,DateTimeField,,False,True
asset_lifecycle,Asset,id,BigAutoField,,False,True
asset_lifecycle,Asset,name,CharField,,False,False
asset_lifecycle,Asset,serial_number,CharField,,False,False
asset_lifecycle,Asset,category,CharField,,False,False
asset_lifecycle,Asset,purchase_date,DateField,,False,False
asset_lifecycle,Asset,cost,DecimalField,,False,False
asset_lifecycle,Asset,current_value,DecimalField,,False,False
asset_lifecycle,Asset,status,CharField,,False,False
asset_lifecycle,Asset,notes,TextField,,False,True
backup_center,BackupRecord,id,BigAutoField,,False,True
backup_center,BackupRecord,created_at,DateTimeField,,False,True
backup_center,BackupRecord,file_path,CharField,,False,False
backup_center,BackupRecord,file_type,CharField,,False,False
communication,ChatThread,message,ForeignKey,communication.Message,True,
communication,ChatThread,id,BigAutoField,,False,True
communication,ChatThread,created_at,DateTimeField,,False,True
communication,ChatThread,participants,ManyToManyField,auth.User,False,False
communication,Message,id,BigAutoField,,False,True
communication,Message,thread,ForeignKey,communication.ChatThread,False,False
communication,Message,sender,ForeignKey,auth.User,False,False
communication,Message,text,TextField,,False,False
communication,Message,timestamp,DateTimeField,,False,True
demand_forecasting,Forecast,id,BigAutoField,,False,True
demand_forecasting,Forecast,product,ForeignKey,products.Product,False,False
demand_forecasting,Forecast,forecast_month,DateField,,False,False
demand_forecasting,Forecast,predicted_quantity,PositiveIntegerField,,False,False
demand_forecasting,Forecast,created_at,DateTimeField,,False,True
document_center,Document,id,BigAutoField,,False,True
document_center,Document,title,CharField,,False,False
document_center,Document,type,CharField,,False,False
document_center,Document,department,CharField,,False,False
document_center,Document,uploaded_by,ForeignKey,auth.User,True,False
document_center,Document,file,FileField,,False,False
document_center,Document,uploaded_at,DateTimeField,,False,True
document_center,Document,notes,TextField,,False,True
expenses,Expense,id,BigAutoField,,False,True
expenses,Expense,title,CharField,,False,False
expenses,Expense,amount,DecimalField,,False,False
expenses,Expense,category,CharField,,False,False
expenses,Expense,date,DateField,,False,False
expenses,Expense,notes,TextField,,False,True
internal_bot,BotMessage,id,BigAutoField,,False,True
internal_bot,BotMessage,user,ForeignKey,auth.User,False,False
internal_bot,BotMessage,question,TextField,,False,False
internal_bot,BotMessage,answer,TextField,,False,False
internal_bot,BotMessage,timestamp,DateTimeField,,False,True
knowledge_center,Category,article,ForeignKey,knowledge_center.Article,True,
knowledge_center,Category,id,BigAutoField,,False,True
knowledge_center,Category,name,CharField,,False,False
knowledge_center,Article,id,BigAutoField,,False,True
knowledge_center,Article,title,CharField,,False,False
knowledge_center,Article,content,TextField,,False,False
knowledge_center,Article,category,ForeignKey,knowledge_center.Category,False,False
knowledge_center,Article,created_by,ForeignKey,auth.User,True,False
knowledge_center,Article,created_at,DateTimeField,,False,True
knowledge_center,Article,is_active,BooleanField,,False,False
mrp,MaterialPlanning,lines,ForeignKey,mrp.MaterialLine,True,
mrp,MaterialPlanning,id,BigAutoField,,False,True
mrp,MaterialPlanning,product,ForeignKey,products.Product,False,False
mrp,MaterialPlanning,planned_quantity,PositiveIntegerField,,False,False
mrp,MaterialPlanning,required_date,DateField,,False,False
mrp,MaterialPlanning,created_at,DateTimeField,,False,True
mrp,MaterialPlanning,auto_generated,BooleanField,,False,False
mrp,MaterialLine,id,BigAutoField,,False,True
mrp,MaterialLine,planning,ForeignKey,mrp.MaterialPlanning,False,False
mrp,MaterialLine,material,ForeignKey,products.Product,False,False
mrp,MaterialLine,required_qty,PositiveIntegerField,,False,False
mrp,MaterialLine,available_qty,PositiveIntegerField,,False,False
mrp,MaterialLine,shortage_qty,IntegerField,,False,False
recruitment,JobPosition,application,ForeignKey,recruitment.Application,True,
recruitment,JobPosition,id,BigAutoField,,False,True
recruitment,JobPosition,title,CharField,,False,False
recruitment,JobPosition,department,CharField,,False,False
recruitment,JobPosition,description,TextField,,False,False
recruitment,JobPosition,posted_at,DateTimeField,,False,True
recruitment,JobPosition,is_active,BooleanField,,False,False
recruitment,Application,id,BigAutoField,,False,True
recruitment,Application,position,ForeignKey,recruitment.JobPosition,False,False
recruitment,Application,full_name,CharField,,False,False
recruitment,Application,email,CharField,,False,False
recruitment,Application,phone,CharField,,False,False
recruitment,Application,cv,FileField,,False,False
recruitment,Application,cover_letter,TextField,,False,True
recruitment,Application,status,CharField,,False,False
recruitment,Application,applied_at,DateTimeField,,False,True
rfq,RFQ,items,ForeignKey,rfq.RFQItem,True,
rfq,RFQ,rfqresponse,ForeignKey,rfq.RFQResponse,True,
rfq,RFQ,id,BigAutoField,,False,True
rfq,RFQ,title,CharField,,False,False
rfq,RFQ,created_by,ForeignKey,auth.User,True,False
rfq,RFQ,created_at,DateTimeField,,False,True
rfq,RFQ,deadline,DateField,,False,False
rfq,RFQItem,id,BigAutoField,,False,True
rfq,RFQItem,rfq,ForeignKey,rfq.RFQ,False,False
rfq,RFQItem,product,ForeignKey,products.Product,False,False
rfq,RFQItem,quantity,PositiveIntegerField,,False,False
rfq,RFQResponse,items,ForeignKey,rfq.RFQResponseItem,True,
rfq,RFQResponse,id,BigAutoField,,False,True
rfq,RFQResponse,rfq,ForeignKey,rfq.RFQ,False,False
rfq,RFQResponse,supplier,ForeignKey,suppliers.Supplier,False,False
rfq,RFQResponse,submitted_at,DateTimeField,,False,True
rfq,RFQResponseItem,id,BigAutoField,,False,True
rfq,RFQResponseItem,response,ForeignKey,rfq.RFQResponse,False,False
rfq,RFQResponseItem,product,ForeignKey,products.Product,False,False
rfq,RFQResponseItem,unit_price,DecimalField,,False,False
rfq,RFQResponseItem,delivery_time_days,PositiveIntegerField,,False,False
warehouse_map,Zone,location,ForeignKey,warehouse_map.Location,True,
warehouse_map,Zone,id,BigAutoField,,False,True
warehouse_map,Zone,name,CharField,,False,False
warehouse_map,Zone,code,CharField,,False,False
warehouse_map,Zone,description,TextField,,False,True
warehouse_map,Location,id,BigAutoField,,False,True
warehouse_map,Location,zone,ForeignKey,warehouse_map.Zone,False,False
warehouse_map,Location,label,CharField,,False,False
warehouse_map,Location,capacity,IntegerField,,False,False
warehouse_map,Location,current_occupancy,IntegerField,,False,False
work_regulations,Regulation,employeeagreement,ForeignKey,work_regulations.EmployeeAgreement,True,
work_regulations,Regulation,id,BigAutoField,,False,True
work_regulations,Regulation,title,CharField,,False,False
work_regulations,Regulation,content_html,TextField,,False,False
work_regulations,Regulation,pdf_file,FileField,,True,True
work_regulations,Regulation,created_at,DateTimeField,,False,True
work_regulations,EmployeeAgreement,id,BigAutoField,,False,True
work_regulations,EmployeeAgreement,employee,ForeignKey,auth.User,False,False
work_regulations,EmployeeAgreement,regulation,ForeignKey,work_regulations.Regulation,False,False
work_regulations,EmployeeAgreement,agreed_at,DateTimeField,,False,True
workflow,WorkflowRule,id,BigAutoField,,False,True
workflow,WorkflowRule,name,CharField,,False,False
workflow,WorkflowRule,model_name,CharField,,False,False
workflow,WorkflowRule,trigger_event,CharField,,False,False
workflow,WorkflowRule,condition_field,CharField,,False,False
workflow,WorkflowRule,condition_value,CharField,,False,False
workflow,WorkflowRule,action_type,CharField,,False,False
workflow,WorkflowRule,action_value,CharField,,False,False
